id_cliente,nome,sobrenome,tipo,email,telefone,cpf_cnpj,data_nascimento,data_cadastro,cidade,estado
11,Isaac,Aparecida,PF,isaac_aparecida@gmail.com,21949268208,247.963.805-74,1973-02-20,2026-01-26,Andrade,AL
175,Pereira Comércio e Tecnologia S.A.,,PJ,pereiracom.@comercio.net.br,,96258743000135,1986-05-27,2026-01-26,Pacheco,RS
224,Importadora Lima S/A,,PJ,i@comercio.net.br,+5561916062157,38.402.971/0001-30,1979-04-08,2026-01-26,Marques Paulista,PB
530,Ferreira Serviços e Atacado Ltda.,,PJ,f@empresa.com.br,(47) 93424-4595,34.698.701/0001-68,1973-11-06,2026-01-26,Albuquerque do Oeste,PA
555,Maria Flor,Cavalcante,PF,mariaflor13@bol.com.br,+5547922099860,21306547970,1956-07-22,2026-01-26,Martins,MG
736,Catarina,da Costa,PF,cdacosta@yahoo.com.br,+5531980936030,248_935_106_06,2005-12-16,2026-01-26,Montenegro,GO
1174,Júlia,Fogaça,PF,jlia78@bol.com.br,(13) 98503-1104,394.056.728-00,1966-05-04,2026-01-26,Pinto Alegre,BA
1501,Davi Miguel,Guerra,PF,davimiguel63@yahoo.com.br,+5521962224812,36250491805,1969-05-02,2026-01-26,Costa de da Conceição,PE
2562,Davi Lucas,Martins,PF,davilucas_martins@terra.com.br,(21) 91652-1835,13985706484,1965-04-18,2026-01-26,Vargas,PR
26,Danilo,Lima,PF,danilo.lima@hotmail.com,+5561979324398,839_745_061_01,1988-06-18,2026-01-27,Cunha,RO
46,Lorenzo,Fogaça,PF,lorenzo_fogaa@yahoo.com.br,+5561936641428,01689475366,2001-07-16,2026-01-27,Camargo de Rodrigues,AC
574,Letícia,Freitas,PF,letcia.freitas@uol.com.br,+5511926437638,208_471_539_32,1997-06-12,2026-01-27,Machado,ES
1655,Gabriela,Camargo,PF,gabriela33@yahoo.com.br,31985628544,291.760.853-68,1986-05-24,2026-01-27,Pinto de Marques,MS
3258,Luara,da Rocha,PF,luara.darocha@yahoo.com.br,+5531972654890,180_243_576_07,1963-05-19,2026-01-27,Porto,AM
1290,Leonardo,Silveira,PF,leonardo37@yahoo.com.br,+5571964191444,461.029.837-69,1979-10-03,2026-01-28,Jesus dos Dourados,PR
2298,Yan,Sousa,PF,yansousa@bol.com.br,(47) 98088-8658,05314827905,1959-01-16,2026-01-28,Cardoso,GO
2602,Yasmin,Camargo,PF,yasmincamargo@outlook.com,+5511961175985,65742938047,1987-11-02,2026-01-28,Cardoso,RR
2823,Ísis,Nascimento,PF,sis_nascimento@bol.com.br,61961397496,508_367_294_47,1971-02-13,2026-01-28,Rezende,GO
2441,Ian,Sousa,PF,alicebrito@hotmail.com,+5531916399537,192.385.670-77,1996-03-10,2026-01-29,Pastor,SP
3060,Bella,das Neves,PF,bella_dasneves@ig.com.br,47914161990,54896072111,1969-11-12,2026-01-29,Camargo,AM
1082,Isis,Mendonça,PF,isis36@outlook.com,(13) 91881-3328,17408596267,1984-11-22,2026-01-30,Rocha de Sá,DF
1229,Alícia,da Rocha,PF,alcia.darocha@gmail.com,(41) 96828-3133,298.103.475-88,1961-06-14,2026-01-30,Rocha,RN
1744,Noah,Pereira,PF,noah3@ig.com.br,+5561984969785,079_613_825_77,1958-07-28,2026-01-30,Sá,MS
2886,Heloisa,,PF,heloisa.@bol.com.br,+5547922586616,976.023.485-83,1958-05-17,2026-01-30,Gonçalves,RJ
810,Vasconcelos & Saraiva EPP,,PJ,vasconcelo.@comercio.net.br,(11) 96429-7324,68.932.754/0001-13,1992-06-16,2026-01-31,Câmara,SC
2432,Luiz Otávio,Alves,PF,luizotvio_alves@yahoo.com.br,+5511980265538,260_513_487_35,1999-02-24,2026-01-31,Aragão,MA
2504,Leandro,Pires,PF,leandro14@terra.com.br,(47) 92389-9140,810_397_462_50,1992-05-16,2026-01-31,Almeida,PA
273,Calebe,Guerra,PF,calebeguerra@ig.com.br,+5531968649994,763_850_924_29,1961-09-13,2026-02-01,Andrade,RN
2198,Davi Luiz,Andrade,PF,dandrade@gmail.com,,704.269.318-31,1970-08-20,2026-02-01,Dias do Oeste,RS
2536,Castro Comércio e Comércio S/A,,PJ,castrocomr19@empresa.com.br,47967026917,63.472.851/0001-57,1960-02-26,2026-02-01,Vargas de Guerra,PA
2877,Pedro Henrique,Costela,PF,pedrohenrique_costela@outlook.com,(51) 92767-5468,68523049738,,2026-02-01,Marques de Minas,RJ
3253,Maria Helena,Nascimento,PF,mnascimento@uol.com.br,61979073271,69752438164,1970-04-30,2026-02-01,Martins,MT
3289,Letícia,Cassiano,PF,letcia.cassiano@uol.com.br,+5513969096886,306_845_927_38,2007-02-12,2026-02-01,Nogueira Alegre,AM
125,Hellena,Cirino,PF,hellenacirino@ig.com.br,(51) 91530-5950,91648537219,,2026-02-02,Casa Grande,PA
176,Distribuidora Santos S/S,,PJ,distribuid_@empresa.com.br,+5551951593090,86.907.453/0001-11,1989-10-27,2026-02-02,Alves,AL
301,Léo,Cavalcanti,PF,lo_cavalcanti@uol.com.br,(51) 91772-3055,904.263.578-92,,2026-02-03,Cunha dos Dourados,PA
404,Cecília,Casa Grande,PF,cecliacasagrande@hotmail.com,47921236120,651_204_973_06,1989-12-15,2026-02-03,Nunes,PE
2034,Lorena,Caldeira,PF,lorena_caldeira@terra.com.br,71923208453,985.602.137-59,1988-10-26,2026-02-03,Fogaça,SP
2251,Maria Júlia,Souza,PF,mariajlia_souza@ig.com.br,,82513907612,1986-09-25,2026-02-03,Cardoso de Santos,PI
199,Gael Henrique,Pacheco,PF,gpacheco@terra.com.br,(61) 96118-8508,586.720.913-02,1991-01-04,2026-02-04,Cavalcanti do Sul,RN
606,Ravi,Moreira,PF,rmoreira@hotmail.com,(31) 98435-2920,35617829068,1988-05-12,2026-02-04,Porto das Flores,SE
971,José Pedro,Pereira,PF,jospedropereira@ig.com.br,(31) 98745-7013,890.431.275-23,1982-08-25,2026-02-04,Carvalho,SE
1201,Allana,Cirino,PF,allana.cirino@terra.com.br,+5511935282664,078_162_954_30,2007-07-22,2026-02-04,Fonseca,PR
1467,Francisco,Pacheco,PF,francisco5@uol.com.br,,875.236.104-71,1957-10-28,2026-02-04,Sá,RO
2079,Eloah,Rocha,PF,eloahrocha@yahoo.com.br,41959798507,850_243_197_88,1989-09-06,2026-02-04,Barros das Pedras,SC
2213,Lara,da Rocha,PF,lara45@ig.com.br,47911031167,642_389_157_55,2001-07-07,2026-02-04,Moura,RJ
2476,Luiz Fernando,Ferreira,PF,lferreira@gmail.com,(11) 99695-1071,38197426031,1992-08-24,2026-02-04,Marques,PE
2918,Lunna,Cavalcanti,PF,lunna.cavalcanti@gmail.com,(31) 92319-8476,865.942.713-00,1957-06-15,2026-02-04,Alves,PB
3107,Isadora,Sousa,PF,isadora_sousa@gmail.com,11961332665,963.207.581-12,,2026-02-04,das Neves de Monteiro,AL
2217,Ryan,Vieira,PF,ryanvieira@bol.com.br,(11) 92722-3219,958_140_672_76,1958-01-03,2026-02-05,Moraes de Oliveira,RR
2327,Levi,Melo,PF,levimelo@bol.con.br,+5551989097655,924.173.056-07,1980-07-17,2026-02-05,Pacheco dos Dourados,AL
2798,Théo,Ribeiro,PF,tho_ribeiro@gmail.com,+5547969334457,35076189230,1960-01-09,2026-02-05,Monteiro do Sul,AP
103,Letícia,Novais,PF,letcia.novais@hotmail.com,61979905903,12548690776,1957-07-11,2026-02-06,Costa da Serra,ES
361,Helena,Almeida,PF,helena.almeida@yahoo.com.br,(47) 93842-6148,83246591709,1973-05-01,2026-02-06,Nascimento,RS
1841,Mathias,Souza,PF,mathiassouza@bol.com.br,+5531937807629,945_310_276_80,1978-10-07,2026-02-06,Andrade de Goiás,MT
3078,Maitê,Araújo,PF,maitarajo@outlook.com,(41) 98971-9838,75962813030,2004-08-25,2026-02-06,Castro Paulista,CE
3119,Matheus,,PF,matheus@hotmail.com,(41) 95904-5506,03526941815,1961-03-08,2026-02-06,Pires de Vasconcelos,MG
188,Zoe,da Rosa,PF,zoedarosa@bol.com.br,13934737397,651_370_428_62,1961-10-29,2026-02-07,Casa Grande,SE
226,Maria Isis,Montenegro,PF,mariaisismontenegro@terra.com.br,71942412054,27431895682,,2026-02-07,Carvalho,RJ
844,Importadora Pacheco EPP,,PJ,importador6@comercio.net.br,+5511928475117,01_876_234_0001_60,1992-01-05,2026-02-07,Câmara de Ribeiro,RN
855,Valentina,Vargas,PF,valentinavargas@gmail.com,47939057223,951_374_862_64,1969-09-26,2026-02-07,Novaes,RR
1912,Marcela,Camargo,PF,marcela.camargo@ig.con.br,+5571945757508,847.691.503-93,1976-02-01,2026-02-07,Souza,RJ
1981,Raul,Rios,PF,rrios@hotmail.com,(31) 97089-6188,43870562900,1977-10-04,2026-02-07,Pires,AP
20,Ágatha,Sousa,PF,gatha8@yahoo.com.br,+5551910128762,689_713_254_37,1977-10-02,2026-02-08,Pastor de Sampaio,RS
1521,Ana Cecília,Ramos,PF,anacecliaramos@gmail.com,61981408325,507_249_836_00,1998-02-26,2026-02-08,Freitas,PR
3269,Guilherme,Castro,PF,guilherme_castro@yahoo.com.br,(21) 92128-5994,290_781_546_67,,2026-02-08,Barros,AL
3284,Gabrielly,Rocha,PF,gabriellyrocha@hotmail.com,+5571965218846,24873501997,1962-01-09,2026-02-08,Gomes,PI
152,Anna Liz,Mendes,PF,annaliz_mendes@hotmail.com,(31) 95674-9278,673_810_245_35,1960-02-09,2026-02-09,Costela,MS
1453,Davi Miguel,Lopes,PF,davimiguel_lopes@uol.com.br,41938416518,324.795.608-56,1976-09-14,2026-02-09,Cavalcanti,PI
1885,Emanuella,Porto,PF,emanuella_porto@yahoo.com.br,(11) 99122-5865,81509642749,1993-07-07,2026-02-09,Pereira da Serra,MG
2167,Lucas Gabriel,Moreira,PF,lucasgabriel.moreira@bol.com.br,(13) 92106-6427,087.295.416-11,1962-04-27,2026-02-09,Dias,MA
2328,Emanuella,Garcia,PF,emanuella49@gmail.com,61931798046,182_904_637_31,,2026-02-09,Pimenta da Prata,BA
2362,Luiza,Gomes,PF,luiza_gomes@outlook.com,13918829057,530.724.986-10,2000-07-28,2026-02-09,Freitas,AC
3020,Paulo,Costela,PF,dantecunha@ig.com.br,,49651023805,1968-10-04,2026-02-09,Viana,MT
3249,Ana Carolina,Pimenta,PF,anacarolina_pimenta@ig.com.br,(47) 98544-5063,351_940_687_00,1963-02-10,2026-02-09,Sampaio,CE
328,Enrico,Mendonça,PF,enrico.mendona@bol.com.br,+5541942565100,26013975868,2001-10-11,2026-02-10,Macedo,TO
377,Oliver,Gomes,PF,oliver97@gmail.com,+5551952045823,192.068.573-12,1972-02-16,2026-02-10,Moraes do Norte,MS
2223,Agatha,Cassiano,PF,agatha86@gmail.com,51910454107,123.658.740-53,1986-06-19,2026-02-10,Mendonça do Galho,RJ
3155,Enrico,Pereira,PF,epereira@outlook.com,+5511982377893,904_381_267_69,1979-10-10,2026-02-10,Cunha da Mata,SE
1551,Igor,Costela,PF,clarice_brito@outlook.com,(13) 94604-9310,08236149722,2002-02-19,2026-02-11,Cirino de Melo,PR
1658,Bárbara,Azevedo,PF,bazevedo@ig.com.br,(47) 99164-2522,468.712.309-04,,2026-02-11,Casa Grande,RR
2772,Freitas & Associados EI,,PJ,freitasass60@comercio.net.br,(61) 93440-9823,83204976000103,2006-01-02,2026-02-11,Pinto de Sampaio,AC
651,Isabela,Silveira,PF,isabela37@uol.com.br,41945522053,976_820_351_02,,2026-02-12,Vasconcelos,RN
995,Maysa,Rezende,PF,mrezende@gmail.com,+5561985484798,46297385173,1985-09-22,2026-02-12,da Cunha,RR
2235,Ana Sophia,Siqueira,PF,anasophiasiqueira@hotmail.com,(31) 99697-5110,749_610_583_00,,2026-02-12,Sampaio,ES
202,Camargo Serviços e Serviços EI,,PJ,camargoser.@empresa.com.br,21976957670,80625143000128,1984-08-24,2026-02-13,da Luz de Martins,SC
1562,Sabrina,Costela,PF,sabrina_costela@ig.com.br,(13) 99995-9714,094.628.173-40,1991-01-19,2026-02-13,Silveira de Pinto,AL
1660,Alana,Machado,PF,alanamachado@hotmail.com,71912271479,412_539_087_88,1993-12-12,2026-02-13,Duarte de Ramos,MG
907,Rafaela,Silva,PF,rafaelasilva@terra.com.br,(41) 93687-2286,231.058.674-90,1985-02-04,2026-02-14,da Mata de Souza,RN
1268,Julia,Correia,PF,julia.correia@yahoo.com.br,31931768831,463_021_958_70,1996-05-06,2026-02-14,Garcia do Norte,SC
2528,Vitória,Pinto,PF,anajliacardoso@yahoo.com.br,31925607339,794.125.068-30,1987-08-09,2026-02-14,Cassiano,PI
248,Hellena,Jesus,PF,hellena35@gmail.com,41947349935,610.294.358-98,2006-08-04,2026-02-15,Moura das Pedras,PI
339,Rafaela,Caldeira,PF,rafaela_caldeira@hotmail.com,51956713266,093.251.687-40,2004-06-05,2026-02-15,Moura,AP
419,Davi Lucca,Peixoto,PF,davilucca_peixoto@gmail.com,(51) 96994-4351,132.746.058-08,1987-12-31,2026-02-15,Alves do Oeste,ES
1678,Ravi,,PF,ravi61@hotmail.com,+5521940545726,42106738544,1974-11-16,2026-02-15,Almeida,AM
2182,Silveira & Associados EI,,PJ,silveiraas.@comercio.net.br,31948692644,17.658.239/0001-56,1987-01-02,2026-02-15,Garcia,MT
2481,Bento,Pimenta,PF,bentopimenta@hotmail.com,47937845190,96428035774,,2026-02-15,da Rosa de Vieira,RO
3382,Clara,da Rosa,PF,marcosviniciuscostela@hotmail.com,11937074374,029.684.375-00,1980-05-21,2026-02-15,Lima,RO
1164,Anthony Gabriel,Rodrigues,PF,anthonygabriel28@bol.com.br,,136_792_508_86,,2026-02-16,Farias,MS
1253,Ana Carolina,,PF,a@hotmail.com,+5547979752623,308.294.615-15,2007-02-16,2026-02-16,Machado,SP
1568,Ana Clara,Cunha,PF,acunha@ig.com.br,41957818925,463.850.271-71,1964-12-10,2026-02-16,Mendonça Verde,RJ
1383,Atacado Lopes EPP,,PJ,a@comercio.net.br,+5521958354969,03.842.659/0001-83,2002-08-20,2026-02-17,Ferreira,RS
1677,Leonardo,Fonseca,PF,leonardo.fonseca@gmail.com,71935005826,827_459_136_46,1997-07-08,2026-02-17,Fogaça Verde,MA
2924,Isis,Nunes,PF,isis80@uol.com.br,+5531964889846,095.834.761-10,1970-10-23,2026-02-17,Rezende da Prata,CE
222,Maria Luísa,Castro,PF,marialusa_castro@outlook.com,(41) 96582-5590,35618290405,1983-03-14,2026-02-18,Câmara,PR
332,Isabelly,da Cunha,PF,isabellydacunha@ig.com.br,+5513967586770,750.129.684-76,1962-02-22,2026-02-18,Fonseca,PB
568,Moreira & Nascimento S/A,,PJ,m@empresa.com.br,21997902520,20357169000100,1970-02-24,2026-02-18,da Mata,MS
1102,Anthony Gabriel,Peixoto,PF,anthonygabrielpeixoto@uol.com.br,+5511927663399,526.031.897-86,1981-10-17,2026-02-18,Cirino,AM
1486,Benjamin,Almeida,PF,anaceclia26@terra.com.br,+5551940545067,39078651202,1979-05-07,2026-02-18,Freitas da Prata,MA
2411,Farias & Associados S.A.,,PJ,f@empresa.com.br,(51) 96961-8001,15.789.042/0001-20,1988-02-19,2026-02-18,Leão do Galho,AP
470,Caio,Vieira,PF,caiovieira@uol.com.br,61961326164,59271068467,,2026-02-19,Montenegro,GO
495,Teixeira Serviços e Comércio Ltda.,,PJ,teixeirase.@comercio.net.br,(31) 99331-2035,83.174.526/0001-15,,2026-02-19,Rodrigues da Praia,ES
753,Tecnologia Pacheco S/S,,PJ,tecnologia_@comercio.net.br,+5551958743569,75_126_308_0001_87,1994-04-01,2026-02-19,Cunha do Oeste,PB
1006,Melina,Caldeira,PF,mcaldeira@yahoo.com.br,(51) 99938-7654,68305197212,1962-03-03,2026-02-19,Martins,RS
1149,Moraes & Vieira S.A.,,PJ,m@comercio.net.br,+5521923064301,03926547000100,1986-05-23,2026-02-19,Fernandes do Sul,MA
1730,Informática Souza EI,,PJ,informtica@empresa.com.br,21954747626,68.274.591/0001-29,1977-12-27,2026-02-19,Brito do Norte,BA
2090,Rodrigues & Cunha S.A.,,PJ,rodriguesc.@empresa.com.br,(51) 91200-6665,90538417000103,1973-05-24,2026-02-19,da Paz,AC
1033,Ana Carolina,Castro,PF,anacarolina_castro@yahoo.con.br,+5571942505402,654.782.103-07,,2026-02-20,Ramos de Gomes,RR
2130,Sophie,Casa Grande,PF,scasagrande@yahoo.com.br,(61) 96581-5111,732.149.650-34,1990-12-05,2026-02-20,Castro,PE
3394,Maria Isis,Carvalho,PF,mariaisiscarvalho@hotmail.com,+5571987372462,95481762382,2001-06-12,2026-02-20,Ribeiro Verde,AL
421,Ana Beatriz,Caldeira,PF,anabeatriz.caldeira@bol.com.br,,184.079.635-93,1974-03-15,2026-02-21,Machado dos Dourados,DF
987,Miranda & Carvalho S/A,,PJ,mirandacar@comercio.net.br,(31) 98649-4239,71_564_092_0001_80,1965-05-30,2026-02-21,Aparecida Verde,CE
1270,Vitor,Lopes,PF,vitor_lopes@hotmail.com,47911273351,436.925.081-15,1989-02-14,2026-02-21,da Cruz,RR
2295,Esther,Guerra,PF,esther_guerra@terra.com.br,,024_165_937_06,2002-07-01,2026-02-21,das Neves,AC
3079,Caio,da Cruz,PF,caiodacruz@bol.com.br,+5531947351083,174.329.605-34,2005-05-05,2026-02-22,Ferreira Grande,CE
3378,Maria Helena,Ribeiro,PF,mariahelena.ribeiro@ig.com.br,(41) 98822-7361,27319650452,1995-05-12,2026-02-22,Pinto,SP
165,Lorena,da Paz,PF,lorena.dapaz@ig.com.br,(21) 95833-2628,937_415_682_28,1998-09-03,2026-02-23,Costa,CE
1610,Luan,Gomes,PF,luan67@gmail.com,,951_378_046_57,1983-12-03,2026-02-23,Jesus da Mata,GO
2569,Maria Helena,Moraes,PF,mariahelena_moraes@hotmail.com,+5561944392596,13749825637,1964-10-06,2026-02-23,Nogueira da Prata,SP
3349,Noah,Santos,PF,noahsantos@bol.com.br,,203_896_147_69,1969-03-01,2026-02-23,Guerra,SP
444,Distribuidora Gonçalves ME,,PJ,d@comercio.net.br,+5521929478343,81.652.790/0001-91,2002-12-04,2026-02-24,Marques,PR
1049,Lavínia,Cunha,PF,lavnia12@ig.com.br,+5513917457874,136.258.947-00,,2026-02-24,Costa,ES
2021,Valentim,Ribeiro,PF,valentim.ribeiro@uol.com.br,,309.264.781-50,1969-01-15,2026-02-24,Albuquerque do Galho,RO
2609,Yuri,Moreira,PF,yurimoreira@hotmail.com,+5531990871050,758_263_901_40,1989-02-17,2026-02-24,Monteiro do Sul,RO
3366,Anna Liz,Aparecida,PF,annaliz_aparecida@yahoo.com.br,47991062086,569.182.437-64,1971-04-25,2026-02-24,Novais da Serra,DF
267,Yuri,,PF,yuri_@uol.com.br,+5513989128866,084_361_759_48,1985-09-30,2026-02-25,Gonçalves,SP
970,Yuri,Cavalcante,PF,yuri.cavalcante@yahoo.com.br,,624.930.857-10,1966-02-10,2026-02-25,Sales,PR
1046,Gonçalves Atacado e Importadora EI,,PJ,gonalvesat94@comercio.net.br,(47) 99323-5286,98576240000133,2001-08-30,2026-02-25,Nogueira,AL
1274,Fernando,Rezende,PF,frezende@ig.com.br,+5531912153872,658.074.129-58,1980-02-03,2026-02-25,Nogueira Verde,RJ
3216,Pacheco Importadora e Tecnologia EI,,PJ,pachecoimp.@comercio.net.br,,06918324000190,1962-07-20,2026-02-25,Cunha,SP
696,Ravy,Sá,PF,ravy84@uol.com.br,+5511915367030,743.890.162-96,1969-12-04,2026-02-26,Mendonça,RO
1050,Luísa,da Luz,PF,lusadaluz@outlook.com,+5551959281702,57348210988,1970-03-27,2026-02-26,Campos,MT
2840,Kevin,da Luz,PF,kevin_daluz@uol.com.br,(11) 98795-5442,386.927.415-82,1990-01-30,2026-02-26,Siqueira,AM
1511,Clara,Gomes,PF,clara_gomes@hotmail.com,(51) 97704-1673,35241908633,1983-07-18,2026-02-27,da Mata das Flores,AM
724,Melo & Associados EI,,PJ,meloassoci_@empresa.com.br,(41) 94634-9849,03_964_871_0001_13,,2026-02-28,Freitas do Sul,RN
1498,Maitê,da Conceição,PF,maitdaconceio@yahoo.com.br,+5547992958098,821_730_654_08,1969-12-27,2026-02-28,Pinto,AP
2082,Bárbara,Cavalcanti,PF,bcavalcanti@bol.com.br,13939792479,613_597_802_03,1977-09-03,2026-02-28,Dias do Campo,GO
37,Vargas & Santos EIRELI,,PJ,v@empresa.com.br,47978585507,34519082000105,1974-02-23,2026-03-01,Nogueira,SC
925,Alícia,Campos,PF,alcia91@outlook.con,(51) 97102-8161,743_618_025_80,1980-08-12,2026-03-01,Pereira,AM
1113,Maria Cecília,Rodrigues,PF,mrodrigues@hotmail.com,(47) 92861-6883,67103849501,2001-05-31,2026-03-01,Moura,RS
1450,Kamilly,Dias,PF,kamillydias@terra.com.br,41928565408,69758041339,1956-05-05,2026-03-01,Albuquerque,GO
1673,Ana Julia,Caldeira,PF,anajulia.caldeira@bol.com.br,47948825281,853.416.792-37,1965-06-22,2026-03-01,Alves do Campo,AM
3164,Maria,Castro,PF,mariacastro@uol.com.br,+5551988835775,134.672.985-91,1970-09-15,2026-03-01,Pacheco,SC
3438,Benício,Viana,PF,bviana@gmail.com,+5541993164731,02641598370,1977-06-29,2026-03-01,Nunes de Nogueira,SP
438,Thomas,Novais,PF,thomas83@yahoo.com.br,+5551966873799,190_638_745_10,1956-06-26,2026-03-02,Aparecida,PB
725,Caleb,Leão,PF,caleb_leo@bol.com.br,(41) 97150-2041,783_912_506_95,1985-07-09,2026-03-02,Câmara de Rezende,PE
1420,Mirella,Rios,PF,mirellarios@outlook.com,+5531923659334,462.173.598-55,1996-06-06,2026-03-02,Pimenta do Galho,AM
1427,Nicolas,das Neves,PF,ndasneves@uol.com.br,+5513931528841,326.975.840-56,,2026-03-02,Aparecida,SE
3181,Olívia,,PF,olvia_@outlook.com,61968419186,53784210635,1977-06-11,2026-03-02,Camargo de Cardoso,MT
508,Maria Sophia,Santos,PF,mariasophia82@bol.com.br,+5561926185416,29615347043,1957-11-27,2026-03-03,Rocha Paulista,PA
760,Ana Sophia,Moraes,PF,anasophiamoraes@gmail.com,+5547922547913,391.207.846-78,2007-07-09,2026-03-03,da Cunha,AM
1124,Silveira Importadora e Distribuidora S/S,,PJ,silveiraim_@empresa.com.br,(47) 97604-2086,97.634.521/0001-32,1957-09-10,2026-03-03,Dias,RJ
2650,Saraiva & Associados S/S,,PJ,s@empresa.con.br,+5513991313780,23_087_691_0001_08,1956-12-31,2026-03-03,Nunes,MS
2899,Yago,Moraes,PF,yagomoraes@uol.com.br,(13) 94304-2673,06318472940,1985-12-31,2026-03-03,Ramos,AL
3097,Enrico,Cunha,PF,ecunha@terra.com.br,(11) 94822-1419,893.461.572-91,1974-11-10,2026-03-03,Vasconcelos,RS
4,Beatriz,Guerra,PF,beatriz.guerra@yahoo.com.br,(51) 94336-9346,230.784.159-88,1962-01-12,2026-03-04,Pimenta do Amparo,PA
676,Anna Liz,Machado,PF,amachado@yahoo.com.br,13939409874,614.802.397-04,1974-11-01,2026-03-04,Macedo,TO
1141,Soluções Moreira S/S,,PJ,soluesmore14@empresa.com.br,+5547996333014,06182573000160,1968-01-14,2026-03-04,Garcia de Vargas,RN
1447,Brayan,Câmara,PF,brayancmara@outlook.com,(13) 93613-3360,273.468.091-22,1962-12-19,2026-03-04,da Luz,PA
2135,Serviços Lopes ME,,PJ,servioslop@comercio.net.br,+5521997881530,71_240_386_0001_57,1960-02-15,2026-03-04,da Luz de Pastor,AP
2653,Daniela,Freitas,PF,daniela_freitas@ig.com.br,+5531955336712,673_241_059_80,,2026-03-04,Ramos da Serra,SE
3413,Mendes Informática e Atacado EI,,PJ,mendesinfo34@comercio.net.br,(31) 97171-2892,53.691.420/0001-28,1973-10-30,2026-03-04,Barros,SP
3488,Lavínia,da Conceição,PF,lavnia.daconceio@hotmail.com,(13) 97023-3517,976_235_801_59,,2026-03-04,Aparecida de Lopes,TO
98,Henry Gabriel,Rios,PF,henrygabriel_rios@gmail.com,(13) 96407-8213,152_436_809_15,1965-05-02,2026-03-05,Andrade das Flores,PE
1032,Informática Martins S.A.,,PJ,informtica39@empresa.com.br,(21) 94566-2721,17.360.452/0001-87,1985-03-13,2026-03-05,Fogaça,PA
1699,Olivia,Sousa,PF,oliviasousa@ig.con.br,21920919735,405_329_781_88,,2026-03-05,Melo de Vasconcelos,RO
2208,Aurora,Novais,PF,aurora.novais@terra.com.br,,821.470.539-88,2000-01-31,2026-03-05,das Neves do Sul,RS
3427,Pietra,Martins,PF,pietra_martins@ig.com.br,+5521960332053,438.051.629-60,2000-03-04,2026-03-05,Pires,PR
528,Sofia,Cirino,PF,sofia34@hotmail.com,71965319396,18093452788,1995-12-15,2026-03-06,Santos do Amparo,DF
1205,Yan,Pereira,PF,yan40@terra.com.br,47971226825,481.659.023-42,1985-08-04,2026-03-06,Marques do Sul,AC
3401,Gomes & Associados S/S,,PJ,gomesassoc@comercio.net.br,41981516610,05.218.974/0001-60,1957-05-08,2026-03-06,Cardoso,AC
30,Cauã,Correia,PF,rhavi.farias@gmail.com,(71) 99211-5580,036.247.859-74,1966-03-15,2026-03-07,Marques de Fernandes,SE
459,Letícia,Mendes,PF,letcia.mendes@bol.com.br,+5571924977744,172_695_304_16,1961-09-16,2026-03-07,Vargas,RR
493,Anthony Gabriel,Mendes,PF,raquel_cavalcante@gmail.com,71939406163,362_714_058_35,1965-03-17,2026-03-07,Souza,PE
1191,Fernandes & Associados S/A,,PJ,f@empresa.com.br,,67241893000138,1987-06-01,2026-03-07,Azevedo,RS
1402,Ayla,das Neves,PF,adasneves@hotmail.com,+5541980369162,029_846_173_04,1972-10-30,2026-03-07,Câmara de Goiás,RR
1962,Amanda,Lopes,PF,alopes@bol.com.br,31927529231,35961240851,1976-03-18,2026-03-07,Moreira de Minas,MS
3041,Yago,Gonçalves,PF,yago36@terra.com.br,(13) 94447-6555,90765481375,1984-04-07,2026-03-07,Peixoto,PB
308,Otávio,Rios,PF,otvio81@yahoo.com.br,61927457911,07138295405,1973-03-30,2026-03-08,Gonçalves,DF
2177,Mariah,Costa,PF,mariah.costa@uol.com.br,(41) 95190-4844,028.459.673-65,1990-11-22,2026-03-08,Correia,RR
2452,Lopes & Jesus S.A.,,PJ,lopesjesus.@empresa.con.br,(31) 99805-7506,24783950000106,2000-05-30,2026-03-08,Nascimento,RO
2838,Lima Serviços e Soluções S.A.,,PJ,limaservio.@empresa.com.br,47940441372,61_325_948_0001_01,,2026-03-08,Borges,RJ
104,Marcela,Azevedo,PF,marcela_azevedo@uol.com.br,+5551911311639,407_913_286_78,1960-01-18,2026-03-09,Cavalcante,PE
373,Ana Laura,Rezende,PF,analaura.rezende@gmail.com,,902.146.387-31,,2026-03-09,Barbosa,MA
990,Diogo,Cassiano,PF,diogo_cassiano@ig.com.br,+5571925564023,201.673.598-86,1966-03-06,2026-03-09,Porto da Praia,AM
