id_cliente,nome,sobrenome,tipo,telefone,data_nascimento,data_cadastro,cidade,estado,cpf_cnpj_normalizado,email_valido,idade,dias_desde_cadastro,cpf_cnpj_mascarado,email_mascarado
995,Maysa,Rezende,PF,+5561985484798,1985-09-22,2026-02-12,da Cunha,RR,46297385173,True,40.0,60,*********73,m***@gmail.com
1562,Sabrina,Costela,PF,(13) 99995-9714,1991-01-19,2026-02-13,Silveira de Pinto,AL,09462817340,True,35.0,59,*********40,s***@ig.com.br
1660,Alana,Machado,PF,71912271479,1993-12-12,2026-02-13,Duarte de Ramos,MG,41253908788,True,32.0,59,*********88,a***@hotmail.com
202,Camargo Serviços e Serviços EI,,PJ,21976957670,1984-08-24,2026-02-13,da Luz de Martins,SC,80625143000128,True,41.0,59,************28,c***@empresa.com.br
1268,Julia,Correia,PF,31931768831,1996-05-06,2026-02-14,Garcia do Norte,SC,46302195870,True,29.0,58,*********70,j***@yahoo.com.br
2528,Vitória,Pinto,PF,31925607339,1987-08-09,2026-02-14,Cassiano,PI,79412506830,True,38.0,58,*********30,a***@yahoo.com.br
907,Rafaela,Silva,PF,(41) 93687-2286,1985-02-04,2026-02-14,da Mata de Souza,RN,23105867490,True,41.0,58,*********90,r***@terra.com.br
1678,Ravi,,PF,+5521940545726,1974-11-16,2026-02-15,Almeida,AM,42106738544,True,51.0,57,*********44,r***@hotmail.com
2182,Silveira & Associados EI,,PJ,31948692644,1987-01-02,2026-02-15,Garcia,MT,17658239000156,True,39.0,57,************56,s***@comercio.net.br
248,Hellena,Jesus,PF,41947349935,2006-08-04,2026-02-15,Moura das Pedras,PI,61029435898,True,19.0,57,*********98,h***@gmail.com
2481,Bento,Pimenta,PF,47937845190,,2026-02-15,da Rosa de Vieira,RO,96428035774,True,,57,*********74,b***@hotmail.com
3382,Clara,da Rosa,PF,11937074374,1980-05-21,2026-02-15,Lima,RO,02968437500,True,45.0,57,*********00,m***@hotmail.com
339,Rafaela,Caldeira,PF,51956713266,2004-06-05,2026-02-15,Moura,AP,09325168740,True,21.0,57,*********40,r***@hotmail.com
419,Davi Lucca,Peixoto,PF,(51) 96994-4351,1987-12-31,2026-02-15,Alves do Oeste,ES,13274605808,True,38.0,57,*********08,d***@gmail.com
1164,Anthony Gabriel,Rodrigues,PF,,,2026-02-16,Farias,MS,13679250886,True,,56,*********86,a***@bol.com.br
1253,Ana Carolina,,PF,+5547979752623,2007-02-16,2026-02-16,Machado,SP,30829461515,True,19.0,56,*********15,a***@hotmail.com
1568,Ana Clara,Cunha,PF,41957818925,1964-12-10,2026-02-16,Mendonça Verde,RJ,46385027171,True,61.0,56,*********71,a***@ig.com.br
1383,Atacado Lopes EPP,,PJ,+5521958354969,2002-08-20,2026-02-17,Ferreira,RS,03842659000183,True,23.0,55,************83,a***@comercio.net.br
1677,Leonardo,Fonseca,PF,71935005826,1997-07-08,2026-02-17,Fogaça Verde,MA,82745913646,True,28.0,55,*********46,l***@gmail.com
2924,Isis,Nunes,PF,+5531964889846,1970-10-23,2026-02-17,Rezende da Prata,CE,09583476110,True,55.0,55,*********10,i***@uol.com.br
1102,Anthony Gabriel,Peixoto,PF,+5511927663399,1981-10-17,2026-02-18,Cirino,AM,52603189786,True,44.0,54,*********86,a***@uol.com.br
1486,Benjamin,Almeida,PF,+5551940545067,1979-05-07,2026-02-18,Freitas da Prata,MA,39078651202,True,46.0,54,*********02,a***@terra.com.br
222,Maria Luísa,Castro,PF,(41) 96582-5590,1983-03-14,2026-02-18,Câmara,PR,35618290405,True,43.0,54,*********05,m***@outlook.com
2411,Farias & Associados S.A.,,PJ,(51) 96961-8001,1988-02-19,2026-02-18,Leão do Galho,AP,15789042000120,True,38.0,54,************20,f***@empresa.com.br
332,Isabelly,da Cunha,PF,+5513967586770,1962-02-22,2026-02-18,Fonseca,PB,75012968476,True,64.0,54,*********76,i***@ig.com.br
568,Moreira & Nascimento S/A,,PJ,21997902520,1970-02-24,2026-02-18,da Mata,MS,20357169000100,True,56.0,54,************00,m***@empresa.com.br
1006,Melina,Caldeira,PF,(51) 99938-7654,1962-03-03,2026-02-19,Martins,RS,68305197212,True,64.0,53,*********12,m***@yahoo.com.br
1149,Moraes & Vieira S.A.,,PJ,+5521923064301,1986-05-23,2026-02-19,Fernandes do Sul,MA,03926547000100,True,39.0,53,************00,m***@comercio.net.br
1730,Informática Souza EI,,PJ,21954747626,1977-12-27,2026-02-19,Brito do Norte,BA,68274591000129,True,48.0,53,************29,i***@empresa.com.br
2090,Rodrigues & Cunha S.A.,,PJ,(51) 91200-6665,1973-05-24,2026-02-19,da Paz,AC,90538417000103,True,52.0,53,************03,r***@empresa.com.br
470,Caio,Vieira,PF,61961326164,,2026-02-19,Montenegro,GO,59271068467,True,,53,*********67,c***@uol.com.br
495,Teixeira Serviços e Comércio Ltda.,,PJ,(31) 99331-2035,,2026-02-19,Rodrigues da Praia,ES,83174526000115,True,,53,************15,t***@comercio.net.br
753,Tecnologia Pacheco S/S,,PJ,+5551958743569,1994-04-01,2026-02-19,Cunha do Oeste,PB,75126308000187,True,32.0,53,************87,t***@comercio.net.br
1033,Ana Carolina,Castro,PF,+5571942505402,,2026-02-20,Ramos de Gomes,RR,65478210307,True,,52,*********07,a***@yahoo.con.br
2130,Sophie,Casa Grande,PF,(61) 96581-5111,1990-12-05,2026-02-20,Castro,PE,73214965034,True,35.0,52,*********34,s***@yahoo.com.br
3394,Maria Isis,Carvalho,PF,+5571987372462,2001-06-12,2026-02-20,Ribeiro Verde,AL,95481762382,True,24.0,52,*********82,m***@hotmail.com
1270,Vitor,Lopes,PF,47911273351,1989-02-14,2026-02-21,da Cruz,RR,43692508115,True,37.0,51,*********15,v***@hotmail.com
2295,Esther,Guerra,PF,,2002-07-01,2026-02-21,das Neves,AC,02416593706,True,23.0,51,*********06,e***@terra.com.br
421,Ana Beatriz,Caldeira,PF,,1974-03-15,2026-02-21,Machado dos Dourados,DF,18407963593,True,52.0,51,*********93,a***@bol.com.br
987,Miranda & Carvalho S/A,,PJ,(31) 98649-4239,1965-05-30,2026-02-21,Aparecida Verde,CE,71564092000180,True,60.0,51,************80,m***@comercio.net.br
3079,Caio,da Cruz,PF,+5531947351083,2005-05-05,2026-02-22,Ferreira Grande,CE,17432960534,True,20.0,50,*********34,c***@bol.com.br
3378,Maria Helena,Ribeiro,PF,(41) 98822-7361,1995-05-12,2026-02-22,Pinto,SP,27319650452,True,30.0,50,*********52,m***@ig.com.br
1610,Luan,Gomes,PF,,1983-12-03,2026-02-23,Jesus da Mata,GO,95137804657,True,42.0,49,*********57,l***@gmail.com
165,Lorena,da Paz,PF,(21) 95833-2628,1998-09-03,2026-02-23,Costa,CE,93741568228,True,27.0,49,*********28,l***@ig.com.br
2569,Maria Helena,Moraes,PF,+5561944392596,1964-10-06,2026-02-23,Nogueira da Prata,SP,13749825637,True,61.0,49,*********37,m***@hotmail.com
3349,Noah,Santos,PF,,1969-03-01,2026-02-23,Guerra,SP,20389614769,True,57.0,49,*********69,n***@bol.com.br
1049,Lavínia,Cunha,PF,+5513917457874,,2026-02-24,Costa,ES,13625894700,True,,48,*********00,l***@ig.com.br
2021,Valentim,Ribeiro,PF,,1969-01-15,2026-02-24,Albuquerque do Galho,RO,30926478150,True,57.0,48,*********50,v***@uol.com.br
2609,Yuri,Moreira,PF,+5531990871050,1989-02-17,2026-02-24,Monteiro do Sul,RO,75826390140,True,37.0,48,*********40,y***@hotmail.com
3366,Anna Liz,Aparecida,PF,47991062086,1971-04-25,2026-02-24,Novais da Serra,DF,56918243764,True,55.0,48,*********64,a***@yahoo.com.br
444,Distribuidora Gonçalves ME,,PJ,+5521929478343,2002-12-04,2026-02-24,Marques,PR,81652790000191,True,23.0,48,************91,d***@comercio.net.br
1046,Gonçalves Atacado e Importadora EI,,PJ,(47) 99323-5286,2001-08-30,2026-02-25,Nogueira,AL,98576240000133,True,24.0,47,************33,g***@comercio.net.br
1274,Fernando,Rezende,PF,+5531912153872,1980-02-03,2026-02-25,Nogueira Verde,RJ,65807412958,True,46.0,47,*********58,f***@ig.com.br
267,Yuri,,PF,+5513989128866,1985-09-30,2026-02-25,Gonçalves,SP,08436175948,True,40.0,47,*********48,y***@uol.com.br
3216,Pacheco Importadora e Tecnologia EI,,PJ,,1962-07-20,2026-02-25,Cunha,SP,06918324000190,True,63.0,47,************90,p***@comercio.net.br
970,Yuri,Cavalcante,PF,,1966-02-10,2026-02-25,Sales,PR,62493085710,True,60.0,47,*********10,y***@yahoo.com.br
1050,Luísa,da Luz,PF,+5551959281702,1970-03-27,2026-02-26,Campos,MT,57348210988,True,56.0,46,*********88,l***@outlook.com
2840,Kevin,da Luz,PF,(11) 98795-5442,1990-01-30,2026-02-26,Siqueira,AM,38692741582,True,36.0,46,*********82,k***@uol.com.br
696,Ravy,Sá,PF,+5511915367030,1969-12-04,2026-02-26,Mendonça,RO,74389016296,True,56.0,46,*********96,r***@uol.com.br
1511,Clara,Gomes,PF,(51) 97704-1673,1983-07-18,2026-02-27,da Mata das Flores,AM,35241908633,True,42.0,45,*********33,c***@hotmail.com
1498,Maitê,da Conceição,PF,+5547992958098,1969-12-27,2026-02-28,Pinto,AP,82173065408,True,56.0,44,*********08,m***@yahoo.com.br
2082,Bárbara,Cavalcanti,PF,13939792479,1977-09-03,2026-02-28,Dias do Campo,GO,61359780203,True,48.0,44,*********03,b***@bol.com.br
724,Melo & Associados EI,,PJ,(41) 94634-9849,,2026-02-28,Freitas do Sul,RN,03964871000113,True,,44,************13,m***@empresa.com.br
1113,Maria Cecília,Rodrigues,PF,(47) 92861-6883,2001-05-31,2026-03-01,Moura,RS,67103849501,True,24.0,43,*********01,m***@hotmail.com
1450,Kamilly,Dias,PF,41928565408,1956-05-05,2026-03-01,Albuquerque,GO,69758041339,True,69.0,43,*********39,k***@terra.com.br
1673,Ana Julia,Caldeira,PF,47948825281,1965-06-22,2026-03-01,Alves do Campo,AM,85341679237,True,60.0,43,*********37,a***@bol.com.br
3164,Maria,Castro,PF,+5551988835775,1970-09-15,2026-03-01,Pacheco,SC,13467298591,True,55.0,43,*********91,m***@uol.com.br
3438,Benício,Viana,PF,+5541993164731,1977-06-29,2026-03-01,Nunes de Nogueira,SP,02641598370,True,48.0,43,*********70,b***@gmail.com
37,Vargas & Santos EIRELI,,PJ,47978585507,1974-02-23,2026-03-01,Nogueira,SC,34519082000105,True,52.0,43,************05,v***@empresa.com.br
925,Alícia,Campos,PF,(51) 97102-8161,1980-08-12,2026-03-01,Pereira,AM,74361802580,True,45.0,43,*********80,a***@outlook.com
1420,Mirella,Rios,PF,+5531923659334,1996-06-06,2026-03-02,Pimenta do Galho,AM,46217359855,True,29.0,42,*********55,m***@outlook.com
1427,Nicolas,das Neves,PF,+5513931528841,,2026-03-02,Aparecida,SE,32697584056,True,,42,*********56,n***@uol.com.br
3181,Olívia,,PF,61968419186,1977-06-11,2026-03-02,Camargo de Cardoso,MT,53784210635,True,48.0,42,*********35,o***@outlook.com
438,Thomas,Novais,PF,+5551966873799,1956-06-26,2026-03-02,Aparecida,PB,19063874510,True,69.0,42,*********10,t***@yahoo.com.br
725,Caleb,Leão,PF,(41) 97150-2041,1985-07-09,2026-03-02,Câmara de Rezende,PE,78391250695,True,40.0,42,*********95,c***@bol.com.br
1124,Silveira Importadora e Distribuidora S/S,,PJ,(47) 97604-2086,1957-09-10,2026-03-03,Dias,RJ,97634521000132,True,68.0,41,************32,s***@empresa.com.br
2650,Saraiva & Associados S/S,,PJ,+5513991313780,1956-12-31,2026-03-03,Nunes,MS,23087691000108,True,69.0,41,************08,s***@empresa.con.br
2899,Yago,Moraes,PF,(13) 94304-2673,1985-12-31,2026-03-03,Ramos,AL,06318472940,True,40.0,41,*********40,y***@uol.com.br
3097,Enrico,Cunha,PF,(11) 94822-1419,1974-11-10,2026-03-03,Vasconcelos,RS,89346157291,True,51.0,41,*********91,e***@terra.com.br
508,Maria Sophia,Santos,PF,+5561926185416,1957-11-27,2026-03-03,Rocha Paulista,PA,29615347043,True,68.0,41,*********43,m***@bol.com.br
760,Ana Sophia,Moraes,PF,+5547922547913,2007-07-09,2026-03-03,da Cunha,AM,39120784678,True,18.0,41,*********78,a***@gmail.com
1141,Soluções Moreira S/S,,PJ,+5547996333014,1968-01-14,2026-03-04,Garcia de Vargas,RN,06182573000160,True,58.0,40,************60,s***@empresa.com.br
1447,Brayan,Câmara,PF,(13) 93613-3360,1962-12-19,2026-03-04,da Luz,PA,27346809122,True,63.0,40,*********22,b***@outlook.com
2135,Serviços Lopes ME,,PJ,+5521997881530,1960-02-15,2026-03-04,da Luz de Pastor,AP,71240386000157,True,66.0,40,************57,s***@comercio.net.br
2653,Daniela,Freitas,PF,+5531955336712,,2026-03-04,Ramos da Serra,SE,67324105980,True,,40,*********80,d***@ig.com.br
3413,Mendes Informática e Atacado EI,,PJ,(31) 97171-2892,1973-10-30,2026-03-04,Barros,SP,53691420000128,True,52.0,40,************28,m***@comercio.net.br
3488,Lavínia,da Conceição,PF,(13) 97023-3517,,2026-03-04,Aparecida de Lopes,TO,97623580159,True,,40,*********59,l***@hotmail.com
4,Beatriz,Guerra,PF,(51) 94336-9346,1962-01-12,2026-03-04,Pimenta do Amparo,PA,23078415988,True,64.0,40,*********88,b***@yahoo.com.br
676,Anna Liz,Machado,PF,13939409874,1974-11-01,2026-03-04,Macedo,TO,61480239704,True,51.0,40,*********04,a***@yahoo.com.br
1032,Informática Martins S.A.,,PJ,(21) 94566-2721,1985-03-13,2026-03-05,Fogaça,PA,17360452000187,True,41.0,39,************87,i***@empresa.com.br
1699,Olivia,Sousa,PF,21920919735,,2026-03-05,Melo de Vasconcelos,RO,40532978188,True,,39,*********88,o***@ig.con.br
2208,Aurora,Novais,PF,,2000-01-31,2026-03-05,das Neves do Sul,RS,82147053988,True,26.0,39,*********88,a***@terra.com.br
3427,Pietra,Martins,PF,+5521960332053,2000-03-04,2026-03-05,Pires,PR,43805162960,True,26.0,39,*********60,p***@ig.com.br
98,Henry Gabriel,Rios,PF,(13) 96407-8213,1965-05-02,2026-03-05,Andrade das Flores,PE,15243680915,True,60.0,39,*********15,h***@gmail.com
1205,Yan,Pereira,PF,47971226825,1985-08-04,2026-03-06,Marques do Sul,AC,48165902342,True,40.0,38,*********42,y***@terra.com.br
3401,Gomes & Associados S/S,,PJ,41981516610,1957-05-08,2026-03-06,Cardoso,AC,05218974000160,True,68.0,38,************60,g***@comercio.net.br
528,Sofia,Cirino,PF,71965319396,1995-12-15,2026-03-06,Santos do Amparo,DF,18093452788,True,30.0,38,*********88,s***@hotmail.com
1191,Fernandes & Associados S/A,,PJ,,1987-06-01,2026-03-07,Azevedo,RS,67241893000138,True,38.0,37,************38,f***@empresa.com.br
1402,Ayla,das Neves,PF,+5541980369162,1972-10-30,2026-03-07,Câmara de Goiás,RR,02984617304,True,53.0,37,*********04,a***@hotmail.com
1962,Amanda,Lopes,PF,31927529231,1976-03-18,2026-03-07,Moreira de Minas,MS,35961240851,True,50.0,37,*********51,a***@bol.com.br
30,Cauã,Correia,PF,(71) 99211-5580,1966-03-15,2026-03-07,Marques de Fernandes,SE,03624785974,True,60.0,37,*********74,r***@gmail.com
3041,Yago,Gonçalves,PF,(13) 94447-6555,1984-04-07,2026-03-07,Peixoto,PB,90765481375,True,42.0,37,*********75,y***@terra.com.br
459,Letícia,Mendes,PF,+5571924977744,1961-09-16,2026-03-07,Vargas,RR,17269530416,True,64.0,37,*********16,l***@bol.com.br
493,Anthony Gabriel,Mendes,PF,71939406163,1965-03-17,2026-03-07,Souza,PE,36271405835,True,61.0,37,*********35,r***@gmail.com
2177,Mariah,Costa,PF,(41) 95190-4844,1990-11-22,2026-03-08,Correia,RR,02845967365,True,35.0,36,*********65,m***@uol.com.br
2452,Lopes & Jesus S.A.,,PJ,(31) 99805-7506,2000-05-30,2026-03-08,Nascimento,RO,24783950000106,True,25.0,36,************06,l***@empresa.con.br
2838,Lima Serviços e Soluções S.A.,,PJ,47940441372,,2026-03-08,Borges,RJ,61325948000101,True,,36,************01,l***@empresa.com.br
308,Otávio,Rios,PF,61927457911,1973-03-30,2026-03-08,Gonçalves,DF,07138295405,True,53.0,36,*********05,o***@yahoo.com.br
104,Marcela,Azevedo,PF,+5551911311639,1960-01-18,2026-03-09,Cavalcante,PE,40791328678,True,66.0,35,*********78,m***@uol.com.br
1097,Isabela,Castro,PF,+5511985969699,1956-05-24,2026-03-09,Leão,MS,26913874537,True,69.0,35,*********37,i***@ig.com.br
1548,Araújo & Associados ME,,PJ,+5561917816576,2002-01-18,2026-03-09,Nogueira,SC,15730982000144,True,24.0,35,************44,a***@comercio.net.br
1606,Moreira Tecnologia e Comércio S.A.,,PJ,47999666499,,2026-03-09,Montenegro,PR,65321408000100,True,,35,************00,m***@comercio.net.br
1635,Juan,Ferreira,PF,(31) 92704-2921,1982-06-30,2026-03-09,Rodrigues da Prata,MS,64291385773,True,43.0,35,*********73,j***@yahoo.com.br
2111,Almeida & Silva Ltda.,,PJ,(31) 94690-2023,1971-09-02,2026-03-09,Sousa,RJ,47503192000112,True,54.0,35,************12,a***@comercio.net.br
2625,João Pedro,,PF,+5571913842209,1992-03-15,2026-03-09,Garcia,RO,87401536900,True,34.0,35,*********00,j***@ig.com.br
373,Ana Laura,Rezende,PF,,,2026-03-09,Barbosa,MA,90214638731,True,,35,*********31,a***@gmail.com
990,Diogo,Cassiano,PF,+5571925564023,1966-03-06,2026-03-09,Porto da Praia,AM,20167359886,True,60.0,35,*********86,d***@ig.com.br
1320,Matheus,da Cruz,PF,+5551916536455,1990-01-04,2026-03-10,Fonseca,ES,39865072483,True,36.0,34,*********83,m***@yahoo.com.br
259,Saraiva Comércio e Atacado EI,,PJ,+5547989144135,1974-03-12,2026-03-10,Guerra,AP,24538601000110,True,52.0,34,************10,s***@comercio.net.br
1341,Isaque,Gonçalves,PF,11934185190,1981-10-14,2026-03-11,Correia do Oeste,GO,20745986102,True,44.0,33,*********02,i***@bol.com.br
2770,Davi Luiz,Dias,PF,71999143679,1975-06-07,2026-03-11,Souza da Serra,RJ,41693582791,True,50.0,33,*********91,d***@bol.com.br
3353,Yan,Lopes,PF,(41) 95875-8837,1962-06-14,2026-03-11,Pereira de Vargas,PB,13927865419,True,63.0,33,*********19,y***@gmail.com
626,Elisa,Moraes,PF,+5521939575911,,2026-03-11,Oliveira,PE,29387604500,True,,33,*********00,e***@bol.com.br
1409,Julia,Marques,PF,+5513915899857,1980-07-19,2026-03-12,Gomes,MT,63725810435,True,45.0,32,*********35,j***@terra.com.br
1612,Joana,Rios,PF,61923783108,1999-05-26,2026-03-12,Barbosa do Oeste,MG,97512308612,True,26.0,32,*********12,j***@outlook.com
2030,Marcela,Duarte,PF,41940808481,1984-06-18,2026-03-12,da Conceição dos Dourados,PA,70965183475,True,41.0,32,*********75,m***@ig.com.br
2051,Dias & Camargo S.A.,,PJ,(41) 92241-3622,1963-10-26,2026-03-12,Mendonça do Galho,SE,71294036000173,True,62.0,32,************73,d***@empresa.com.br
2056,Stephany,Mendonça,PF,+5571912086042,1989-06-06,2026-03-12,Macedo Alegre,MG,43579812637,True,36.0,32,*********37,s***@outlook.com
2397,Araújo Consultoria e Serviços ME,,PJ,,1996-12-20,2026-03-12,Duarte de Vasconcelos,ES,81362409000150,True,29.0,32,************50,a***@empresa.com.br
3090,Beatriz,Costela,PF,13972142386,1993-04-11,2026-03-12,Ribeiro,TO,81405627930,True,33.0,32,*********30,m***@terra.com.br
920,Luigi,,PF,11952446137,1980-09-08,2026-03-12,da Cruz,PE,86719350277,True,45.0,32,*********77,l***@ig.com.br
1258,Kamilly,Câmara,PF,47973488767,2007-10-04,2026-03-13,Carvalho da Praia,AL,80673954200,True,18.0,31,*********00,k***@yahoo.com.br
1390,Josué,das Neves,PF,31991941455,1969-06-15,2026-03-13,Gomes de Andrade,MS,29387046150,True,56.0,31,*********50,h***@hotmail.com
1794,Maitê,da Rosa,PF,13916816179,2003-03-06,2026-03-13,Nunes da Prata,PB,83615204905,True,23.0,31,*********05,m***@outlook.com
2107,Pereira & Associados EPP,,PJ,(47) 92717-6234,1972-05-02,2026-03-13,Monteiro de Vargas,MS,61230489000182,True,53.0,31,************82,p***@comercio.net.br
2634,Pedro Henrique,Cardoso,PF,11935012019,1984-01-09,2026-03-13,Sousa,PI,02715894694,True,42.0,31,*********94,p***@ig.com.br
371,Ana Laura,da Luz,PF,+5551920795699,,2026-03-13,Dias de Pereira,PR,20175893659,True,,31,*********59,a***@ig.com.br
1986,Miranda & Associados ME,,PJ,+5571979612085,1986-03-08,2026-03-14,Carvalho de Peixoto,MS,57034921000192,True,40.0,30,************92,m***@comercio.net.br
2680,Camargo & Associados Ltda.,,PJ,(13) 97370-9364,1994-03-24,2026-03-14,Camargo,RJ,62473580000191,True,32.0,30,************91,c***@empresa.com.br
3053,Ana Clara,Cirino,PF,,1996-08-30,2026-03-14,Araújo,MS,68721549346,True,29.0,30,*********46,a***@yahoo.com.br
306,Brayan,Mendes,PF,71972916102,1986-03-28,2026-03-14,Lima,PB,10638425735,True,40.0,30,*********35,b***@uol.com.br
3359,Letícia,Dias,PF,(47) 94927-6959,2000-03-07,2026-03-14,Sousa de Novais,PA,46382501735,True,26.0,30,*********35,l***@ig.com.br
406,Isabella,Rios,PF,+5571979536542,1980-10-13,2026-03-14,da Mota,MT,43681257973,True,45.0,30,*********73,i***@outlook.com
492,Luana,Lopes,PF,+5551998136397,1966-04-20,2026-03-14,Lima,CE,19305746810,True,60.0,30,*********10,l***@outlook.com
517,Saraiva Sistemas e Informática ME,,PJ,47946008234,1985-09-26,2026-03-14,Barros de Moreira,PR,91684052000180,True,40.0,30,************80,s***@comercio.net.br
627,Elisa,Ferreira,PF,(31) 97482-3349,2006-02-14,2026-03-14,Rezende de Minas,ES,79382014560,True,20.0,30,*********60,e***@hotmail.com
1917,Borges Distribuidora e Importadora EI,,PJ,51947605568,1956-04-22,2026-03-15,Caldeira da Praia,AL,34079268000182,True,70.0,29,************82,b***@empresa.com.br
2373,Vargas & Castro S/S,,PJ,+5551936774315,1973-05-21,2026-03-15,Leão de Fonseca,MT,15276043000171,True,52.0,29,************71,v***@comercio.net.br
254,Ravi Lucca,Marques,PF,+5571949588103,1976-07-09,2026-03-15,Leão,RO,60249138778,True,49.0,29,*********78,r***@outlook.com
458,Camila,Souza,PF,+5551954471966,1977-11-21,2026-03-15,Fogaça,MG,16539820712,True,48.0,29,*********12,c***@ig.com.br
2629,Maria Júlia,Pereira,PF,+5521995239547,1993-05-26,2026-03-16,Guerra,PA,94821376555,True,32.0,28,*********55,m***@gmail.com
2679,Soluções Ferreira EPP,,PJ,+5571916148731,1985-10-03,2026-03-16,Barbosa de Goiás,AM,15082976000128,True,40.0,28,************28,s***@empresa.com.br
2740,Costa & Vargas S/S,,PJ,,1974-01-21,2026-03-16,Garcia,CE,27380461000193,True,52.0,28,************93,c***@comercio.net.br
322,Bruna,Mendonça,PF,+5547931081440,1995-10-23,2026-03-16,Santos do Oeste,AP,79564801320,True,30.0,28,*********20,b***@ig.com.br
365,Mateus,Sampaio,PF,31911975172,1959-11-05,2026-03-16,Guerra da Prata,MS,67984031231,True,66.0,28,*********31,m***@terra.com.br
1837,João,da Mota,PF,21935758739,,2026-03-17,da Rocha do Oeste,AL,95486731264,True,,27,*********64,j***@outlook.com
1018,Mendes Soluções e Comércio EPP,,PJ,(31) 92465-7687,1980-04-23,2026-03-18,Guerra de Costa,PB,53126498000108,True,46.0,26,************08,m***@empresa.com.br
1538,Liam,Lima,PF,61921952828,1964-11-14,2026-03-18,Carvalho,AL,19078345241,True,61.0,26,*********41,l***@outlook.com
1808,Pedro Lucas,Gomes,PF,71916874462,1973-02-02,2026-03-18,Campos Alegre,GO,60382945115,True,53.0,26,*********15,p***@outlook.com
2105,Vitor Gabriel,da Cruz,PF,(61) 92359-7395,1966-10-09,2026-03-18,Araújo do Sul,RJ,74629135006,True,59.0,26,*********06,v***@terra.com.br
228,Augusto,Aragão,PF,41939954555,1959-03-06,2026-03-18,Porto Grande,AM,58637412955,True,67.0,26,*********55,a***@gmail.com
